"frame1","frame2","distance"
29,62,426.64387959983674
29,63,429.53463189829057
29,64,432.92609068985433
29,65,436.8065933568311
29,66,441.16323509558225
29,67,445.9820624195552
29,68,451.2482686947397
29,69,456.9463863518345
29,70,463.06047121299395
29,71,469.5742752749558
29,72,476.47140522805773
29,73,483.735464897913
29,74,491.350180624776
29,75,499.29950931279717
29,76,507.56772947065895
29,77,516.1395160225576
29,78,528.4174486142562
29,79,540.8326913195984
29,80,553.3760023709015
29,81,566.0388679233962
29,82,578.8134414472421
29,83,591.6924876994806
29,84,604.6693311223912
29,85,617.73780845922
29,86,630.8922253443927
29,87,644.1273166075166
29,88,657.4382100243338
29,89,670.820393249937
29,90,684.2696836774226
29,91,697.7822009767805
29,92,711.3543420827626
29,93,724.9827584156743
29,94,738.6643351347078
29,95,752.3961722390671
29,96,766.1755673473281
29,97,780
29,98,793.8671173439545
29,99,807.7747210701756
29,100,821.7207554881403
29,101,835.7032966310471
29,102,849.7205422961127
29,103,863.7708029332781
29,104,877.8524933039719
29,105,891.9641248391104
29,106,906.1042986323373
29,107,920.271699010678
29,108,934.4650876303513
29,109,948.6832980505138
29,110,962.925230742242
29,111,977.1898484941398
29,112,991.4761721796444
29,113,1005.7832768544126
29,114,1020.1102881551583
29,115,1034.456378974
29,116,1038.9056742553676
29,117,1043.5516278555651
29,118,1048.3916253003931
29,119,1053.4229919647662
29,120,1058.6429993156332
29,121,1064.048871058092
29,122,1069.637789160424
29,123,1075.4068997360953
29,124,1081.3533187631135
29,125,1087.4741376235115
29,126,1093.7664284480486
29,127,1100.2272492535349
29,128,1106.8536488623959
29,129,1113.6426715962352
29,130,1120.5913617371857
29,131,1127.69676775275
29,132,1134.9559462816167
29,133,1142.3659658795862
29,134,1149.9239105262575
29,135,1157.6268828944842
29,136,1165.4720073858489
29,137,1173.4564329364769
29,138,1181.5773355984786
30,0,342.70978976387585
30,1,328.97568299191965
30,2,315.35694062442957
30,3,301.8691769624716
30,4,288.5307609250702
30,5,275.3633962602873
30,6,262.39283526803854
30,7,249.64975465639858
30,8,237.17082451262846
30,9,225
30,10,213.19005605327843
30,11,201.80436070610565
30,12,190.91883092036784
30,13,180.62391868188442
30,14,171.0263137648707
30,15,162.24980739587951
30,16,154.434452114805
30,17,147.73286702694156
30,18,142.30249470757707
30,19,138.2931668593933
30,20,135.83077707206124
30,21,135
30,22,120
30,23,105
30,24,90
30,25,75
30,26,60
30,27,45
30,28,30
30,29,15
30,30,0
30,31,15
30,32,30
30,33,33.54101966249684
30,34,42.42640687119285
30,35,54.08326913195984
30,36,67.08203932499369
30,37,80.77747210701756
30,38,94.86832980505137
30,39,109.20164833920778
30,40,123.69316876852982
30,41,138.2931668593933
30,42,152.97058540778355
30,43,167.70509831248424
30,44,182.4828759089466
30,45,197.29419656948858
30,46,212.13203435596427
30,47,226.99118925632334
30,48,241.8677324489565
30,49,256.7586415293554
30,50,271.6615541441225
30,51,286.574597618142
30,52,301.4962686336267
30,53,316.4253466459348
30,54,331.3608305156178
30,55,346.30189141845585
30,56,361.24783736376884
30,57,376.19808611953357
30,58,391.1521443121589
30,59,406.1095911204265
30,60,421.070065428546
30,61,422.4038352098617
30,62,424.26406871192853
30,63,426.64387959983674
30,64,429.53463189829057
30,65,432.92609068985433
30,66,436.8065933568311
30,67,441.16323509558225
30,68,445.9820624195552
30,69,451.2482686947397
30,70,456.9463863518345
30,71,463.06047121299395
30,72,469.5742752749558
30,73,476.47140522805773
30,74,483.735464897913
30,75,491.350180624776
30,76,499.29950931279717
30,77,507.56772947065895
30,78,520.0480747007915
30,79,532.6584271369411
30,80,545.3897688809353
30,81,558.2338219778519
30,82,571.1829829397931
30,83,584.2302628245134
30,84,597.3692325521963
30,85,610.5939731114286
30,86,623.8990302925627
30,87,637.2793735874401
30,88,650.7303589045158
30,89,664.2476947645358
30,90,677.8274116617002
30,91,691.4658342969666
30,92,705.1595564125895
30,93,718.9054179793055
30,94,732.7004845091888
30,95,746.5420282877582
30,96,760.4275113381946
30,97,774.3545699484184
30,98,788.3210006082547
30,99,802.32474721898
30,100,816.3638894512667
30,101,830.4366321399846
30,102,844.5412956155549
30,103,858.6763068817027
30,104,872.8401915585694
30,105,887.0315665183512
30,106,901.2491331479881
30,107,915.4916711800278
30,108,929.7580330387041
30,109,944.0471386535738
30,110,958.3579706977972
30,111,972.6895702124085
30,112,987.0410325817261
30,113,1001.4115038284712
30,114,1015.8001772002208
30,115,1030.2062900215665
30,116,1034.456378974
30,117,1038.9056742553676
30,118,1043.5516278555651
30,119,1048.3916253003931
30,120,1053.4229919647662
30,121,1058.6429993156332
30,122,1064.048871058092
30,123,1069.637789160424
30,124,1075.4068997360953
30,125,1081.3533187631135
30,126,1087.4741376235115
30,127,1093.7664284480486
30,128,1100.2272492535349
30,129,1106.8536488623959
30,130,1113.6426715962352
30,131,1120.5913617371857
30,132,1127.69676775275
30,133,1134.9559462816167
30,134,1142.3659658795862
30,135,1149.9239105262575
30,136,1157.6268828944842
30,137,1165.4720073858489
30,138,1173.4564329364769
31,0,348.89110048839024
31,1,335.4101966249685
31,2,322.0636583037583
31,3,308.86890422961
31,4,295.8462438497403
31,5,283.0194339616981
31,6,270.4163456597992
31,7,258.0697580112788
31,8,246.01829200285087
31,9,234.30749027719963
31,10,222.9910312097776
31,11,212.13203435596427
31,12,201.80436070610565
31,13,192.09372712298546
31,14,183.09833423600554
31,15,174.92855684535903
31,16,167.70509831248424
31,17,161.55494421403512
31,18,156.60459763365824
31,19,152.97058540778355
31,20,150.74813431681335
31,21,150
31,22,135
31,23,120
31,24,105
31,25,90
31,26,75
31,27,60
31,28,45
31,29,30
31,30,15
31,31,0
31,32,15
31,33,21.213203435596427
31,34,33.54101966249684
31,35,47.43416490252569
31,36,61.84658438426491
31,37,76.48529270389177
31,38,91.2414379544733
31,39,106.06601717798213
31,40,120.93386622447825
31,41,135.83077707206124
31,42,150.74813431681335
31,43,165.6804152578089
31,44,180.62391868188442
31,45,195.57607215607945
31,46,210.535032714273
31,47,225.49944567559362
31,48,240.46829312822095
31,49,255.44079548889601
31,50,270.4163456597992
31,51,285.3944638566067
31,52,300.3747659175118
31,53,315.35694062442957
31,54,330.3407331831786
31,55,345.3259329966401
31,56,360.3123644839294
31,57,375.2998800959041
31,58,390.2883549377306
31,59,405.2776825831889
31,60,420.267771783657
31,61,421.070065428546
31,62,422.4038352098617
31,63,424.26406871192853
31,64,426.64387959983674
31,65,429.53463189829057
31,66,432.92609068985433
31,67,436.8065933568311
31,68,441.16323509558225
31,69,445.9820624195552
31,70,451.2482686947397
31,71,456.9463863518345
31,72,463.06047121299395
31,73,469.5742752749558
31,74,476.47140522805773
31,75,483.735464897913
31,76,491.350180624776
31,77,499.29950931279717
31,78,511.9814449762804
31,79,524.7856705360771
31,80,537.7034498680476
31,81,550.7267925205746
31,82,563.848383876375
31,83,577.0615218501404
31,84,590.3600596246328
31,85,603.7383539249432
31,86,617.1912183432295
31,87,630.7138812488591
31,88,644.3019478474359
31,89,657.9513659838393
31,90,671.6583953171433
31,91,685.4195795277517
31,92,699.2317212483999
31,93,713.0918594402827
31,94,726.9972489631581
31,95,740.9453421137082
31,96,754.9337719296972
31,97,768.9603370785778
31,98,783.0229881682912
31,99,797.1198153351853
31,100,811.2490369793976
31,101,825.4089895318563
31,102,839.5981181493918
31,103,853.8149682454624
31,104,868.0581777738172
31,105,882.3264701911645
31,106,896.6186480327074
31,107,910.9335870413386
31,108,925.2702307974681
31,109,939.6275858019495
31,110,954.0047169694708
31,111,968.4007434941384
31,112,982.81483505287
31,113,997.2462083156797
31,114,1011.6941237350349
31,115,1026.157882589224
31,116,1030.2062900215665
31,117,1034.456378974
31,118,1038.9056742553676
31,119,1043.5516278555651
31,120,1048.3916253003931
31,121,1053.4229919647662
31,122,1058.6429993156332
31,123,1064.048871058092
31,124,1069.637789160424
31,125,1075.4068997360953
31,126,1081.3533187631135
31,127,1087.4741376235115
31,128,1093.7664284480486
31,129,1100.2272492535349
31,130,1106.8536488623959
31,131,1113.6426715962352
31,132,1120.5913617371857
31,133,1127.69676775275
31,134,1134.9559462816167
31,135,1142.3659658795862
31,136,1149.9239105262575
31,137,1157.6268828944842
31,138,1165.4720073858489
32,0,355.59808773389096
32,1,342.3813663153998
32,2,329.31747600150226
32,3,316.4253466459348
32,4,303.7268509697488
32,5,291.247317584214
32,6,279.0161285660741
32,7,267.0674072214728
32,8,255.44079548889601
32,9,244.1823089414956
32,10,233.3452377915607
32,11,222.9910312097776
32,12,213.19005605327843
32,13,204.02205763103166
32,14,195.57607215607945
32,15,187.94946129212502
32,16,181.24568960391858
32,17,175.57049866079439
32,18,171.0263137648707
32,19,167.70509831248424
32,20,165.6804152578089
32,21,165
32,22,150
32,23,135
32,24,120
32,25,105
32,26,90
32,27,75
32,28,60
32,29,45
32,30,30
32,31,15
32,32,0
32,33,15
32,34,30
32,35,45
32,36,60
32,37,75
32,38,90
32,39,105
32,40,120
32,41,135
32,42,150
32,43,165
32,44,180
32,45,195
32,46,210
32,47,225
32,48,240
32,49,255
32,50,270
32,51,285
32,52,300
32,53,315
32,54,330
32,55,345
32,56,360
32,57,375
32,58,390
32,59,405
32,60,420
32,61,420.267771783657
32,62,421.070065428546
32,63,422.4038352098617
32,64,424.26406871192853
32,65,426.64387959983674
32,66,429.53463189829057
32,67,432.92609068985433
32,68,436.8065933568311
32,69,441.16323509558225
32,70,445.9820624195552
32,71,451.2482686947397
32,72,456.9463863518345
32,73,463.06047121299395
32,74,469.5742752749558
32,75,476.47140522805773
32,76,483.735464897913
32,77,491.350180624776
32,78,504.23208941914834
32,79,517.228189487
32,80,530.3300858899106
32,81,543.5301279598032
32,82,556.8213357981176
32,83,570.1973342624464
32,84,583.6522937503116
32,85,597.1808771218315
32,86,610.77819214507
32,87,624.4397488949594
32,88,638.1614215854794
32,89,651.9394143630219
32,90,665.7702306351644
32,91,679.6506455525515
32,92,693.5776813018135
32,93,707.5485849042453
32,94,721.5608082483416
32,95,735.6119901143537
32,96,749.699939975988
32,97,763.8226233884409
32,98,777.9781487933964
32,99,792.1647555906536
32,100,806.3808033429367
32,101,820.6247619953958
32,102,834.8952030045448
32,103,849.1907912830897
32,104,863.5102778774552
32,105,877.8524933039719
32,106,892.2163414777831
32,107,906.6007941756945
32,108,921.004885980525
32,109,935.4277096601319
32,110,949.8684119392539
32,111,964.3261896267259
32,112,978.8002860645271
32,113,993.2899878685982
32,114,1007.7946219344495
32,115,1022.3135526833242
32,116,1026.157882589224
32,117,1030.2062900215665
32,118,1034.456378974
32,119,1038.9056742553676
32,120,1043.5516278555651
32,121,1048.3916253003931
32,122,1053.4229919647662
32,123,1058.6429993156332
32,124,1064.048871058092
32,125,1069.637789160424
32,126,1075.4068997360953
32,127,1081.3533187631135
32,128,1087.4741376235115
32,129,1093.7664284480486
32,130,1100.2272492535349
32,131,1106.8536488623959
32,132,1113.6426715962352
32,133,1120.5913617371857
32,134,1127.69676775275
32,135,1134.9559462816167
32,136,1142.3659658795862
32,137,1149.9239105262575
32,138,1157.6268828944842
33,0,368.9512162874653
33,1,355.59808773389096
33,2,342.3813663153998
33,3,329.31747600150226
33,4,316.4253466459348
33,5,303.7268509697488
33,6,291.247317584214
33,7,279.0161285660741
33,8,267.0674072214728
33,9,255.44079548889601
33,10,244.1823089414956
33,11,233.3452377915607
33,12,222.9910312097776
33,13,213.19005605327843
33,14,204.02205763103166
33,15,195.57607215607945
33,16,187.94946129212502
33,17,181.24568960391858
33,18,175.57049866079439
33,19,171.0263137648707
33,20,167.70509831248424
33,21,165.6804152578089
33,22,150.74813431681335
33,23,135.83077707206124
33,24,120.93386622447825
33,25,106.06601717798213
33,26,91.2414379544733
33,27,76.48529270389177
33,28,61.84658438426491
33,29,47.43416490252569
33,30,33.54101966249684
33,31,21.213203435596427
33,32,15
33,33,0
33,34,15
33,35,30
33,36,45
33,37,60
33,38,75
33,39,90
33,40,105
33,41,120
33,42,135
33,43,150
33,44,165
33,45,180
33,46,195
33,47,210
33,48,225
33,49,240
33,50,255
33,51,270
33,52,285
33,53,300
33,54,315
33,55,330
33,56,345
33,57,360
33,58,375
33,59,390
33,60,405
33,61,405.2776825831889
33,62,406.1095911204265
33,63,407.49233121618374
33,64,409.42032191868543
33,65,411.8859065323794
33,66,414.87950057817994
33,67,418.3897704294406
33,68,422.4038352098617
33,69,426.9074841227312
33,70,431.88540146663905
33,71,437.3213921133975
33,72,443.1986010808247
33,73,449.4997219131509
33,74,456.20718977236646
33,75,463.303356344415
33,76,470.7706447942565
33,77,478.5916840063145
33,78,491.350180624776
33,79,504.23208941914834
33,80,517.228189487
33,81,530.3300858899106
33,82,543.5301279598032
33,83,556.8213357981176
33,84,570.1973342624464
33,85,583.6522937503116
33,86,597.1808771218315
33,87,610.77819214507
33,88,624.4397488949594
33,89,638.1614215854794
33,90,651.9394143630219
33,91,665.7702306351644
33,92,679.6506455525515
33,93,693.5776813018135
33,94,707.5485849042453
33,95,721.5608082483416
33,96,735.6119901143537
33,97,749.699939975988
33,98,763.8226233884409
33,99,777.9781487933964
33,100,792.1647555906536
33,101,806.3808033429367
33,102,820.6247619953958
33,103,834.8952030045448
33,104,849.1907912830897
33,105,863.5102778774552
33,106,877.8524933039719
33,107,892.2163414777831
33,108,906.6007941756945
33,109,921.004885980525
33,110,935.4277096601319
33,111,949.8684119392539
33,112,964.3261896267259
33,113,978.8002860645271
33,114,993.2899878685982
33,115,1007.7946219344495
33,116,1011.6941237350349
33,117,1015.8001772002208
33,118,1020.1102881551583
33,119,1024.621881476284
33,120,1029.3323078578658
33,121,1034.238850556292
33,122,1039.3387320792006
33,123,1044.629120788809
33,124,1050.1071373912282
33,125,1055.7698612860665
33,126,1061.6143367532297
33,127,1067.6375789564547
33,128,1073.8365797457266
33,129,1080.20831324333
33,130,1086.7497412007974
33,131,1093.4578181164557
33,132,1100.3294961055983
33,133,1107.361729517505
33,134,1114.5514792955953
33,135,1121.8957170789092
33,136,1129.391429044864
33,137,1137.0356194948336
33,138,1144.8253141855312
34,0,382.4264635194589
34,1,368.9512162874653
34,2,355.59808773389096
34,3,342.3813663153998
34,4,329.31747600150226
34,5,316.4253466459348
34,6,303.7268509697488
34,7,291.247317584214
34,8,279.0161285660741
34,9,267.0674072214728
34,10,255.44079548889601
34,11,244.1823089414956
34,12,233.3452377915607
34,13,222.9910312097776
34,14,213.19005605327843
34,15,204.02205763103166
34,16,195.57607215607945
34,17,187.94946129212502
34,18,181.24568960391858
34,19,175.57049866079439
34,20,171.0263137648707
34,21,167.70509831248424
34,22,152.97058540778355
34,23,138.2931668593933
34,24,123.69316876852982
34,25,109.20164833920778
34,26,94.86832980505137
34,27,80.77747210701756
34,28,67.08203932499369
34,29,54.08326913195984
34,30,42.42640687119285
34,31,33.54101966249684
34,32,30
34,33,15
34,34,0
34,35,15
34,36,30
34,37,45
34,38,60
34,39,75
34,40,90
34,41,105
34,42,120
34,43,135
34,44,150
34,45,165
34,46,180
34,47,195
34,48,210
34,49,225
34,50,240
34,51,255
34,52,270
34,53,285
34,54,300
34,55,315
34,56,330
34,57,345
34,58,360
34,59,375
34,60,390
34,61,390.2883549377306
34,62,391.1521443121589
34,63,392.587569849072
34,64,394.58839313897715
34,65,397.1460688462118
34,66,400.24992192379
34,67,403.8873605350878
34,68,408.0441152620633
34,69,412.70449476592813
34,70,417.85164831552356
34,71,423.46782640479313
34,72,429.53463189829057
34,73,436.033255612459
34,74,442.944691807002
34,75,450.24993059410906
34,76,457.93012567421243
34,77,465.966737010272
34,78,478.5916840063145
34,79,491.350180624776
34,80,504.23208941914834
34,81,517.228189487
34,82,530.3300858899106
34,83,543.5301279598032
34,84,556.8213357981176
34,85,570.1973342624464
34,86,583.6522937503116
34,87,597.1808771218315
34,88,610.77819214507
34,89,624.4397488949594
34,90,638.1614215854794
34,91,651.9394143630219
34,92,665.7702306351644
34,93,679.6506455525515
34,94,693.5776813018135
34,95,707.5485849042453
34,96,721.5608082483416
34,97,735.6119901143537
34,98,749.699939975988
34,99,763.8226233884409
34,100,777.9781487933964
34,101,792.1647555906536
34,102,806.3808033429367
34,103,820.6247619953958
34,104,834.8952030045448
34,105,849.1907912830897
34,106,863.5102778774552
34,107,877.8524933039719
34,108,892.2163414777831
34,109,906.6007941756945
34,110,921.004885980525
34,111,935.4277096601319
34,112,949.8684119392539
34,113,964.3261896267259
34,114,978.8002860645271
34,115,993.2899878685982
34,116,997.2462083156797
34,117,1001.4115038284712
34,118,1005.7832768544126
34,119,1010.3588471429347
34,120,1015.1354589413179
34,121,1020.1102881551583
34,122,1025.2804494381037
34,123,1030.643003178113
34,124,1036.1949623502326
34,125,1041.9332992087354
34,126,1047.8549517943788
34,127,1053.9568302354703
34,128,1060.2358228243374
34,129,1066.6888018536615
34,130,1073.312629199899
34,131,1080.1041616436814
34,132,1087.0602559196063
34,133,1094.177773490213
34,134,1101.4535850411492
34,135,1108.8845746965733
34,136,1116.4676439557038
34,137,1124.199715353104
34,138,1132.0777358467924
